,id,title,classification,publication_date,page_count,content_type
2007,CIA-RDP82-00850R000300060040-8,JPRS ID: 9459  JAPAN REPORT,U,,40,REPORTS
2008,CIA-RDP82-00850R000300060041-7,JPRS ID: 9460  NEAR EAST/NORTH AFRICA REPORT,U,,52,REPORTS
2009,CIA-RDP82-00850R000300060042-6,JPRS ID: 9461  WEST EUROPE REPORT,U,,35,REPORTS
2010,CIA-RDP82-00850R000300060043-5,"JPRS ID: 9462  EAST EUROPE REPORT POLITICAL, SOCIOLOGICAL AND MILITARY AFFAIRS",U,,18,REPORTS
2011,CIA-RDP82-00850R000300060044-4,JPRS ID: 9463  SOUTH AND EAST ASIA REPORT,U,,21,REPORTS
2012,CIA-RDP82-00850R000300060045-3,JPRS ID: 9464  USSR REPORT ENERGY,U,,95,REPORTS
2013,CIA-RDP82-00850R000300060046-2,JPRS ID: 9465  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,44,REPORTS
2014,CIA-RDP82-00850R000300070001-0,JPRS ID: 9466  LATIN AMERICA REPORT,U,,33,REPORTS
2015,CIA-RDP82-00850R000300070003-8,JPRS ID: 9468  TRANSLATION ANTHRAX ED. BY S.G. KOLESOV,U,,219,REPORTS
2016,CIA-RDP82-00850R000300070005-6,JPRS ID: 9470  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,14,REPORTS
2017,CIA-RDP82-00850R000300070007-4,JPRS ID: 9472  WEST EUROPE REPORT,U,,42,REPORTS
2018,CIA-RDP82-00850R000300070009-2,JPRS ID: 9474  SUB-SAHARAN AFRICA REPORT,U,,34,REPORTS
2019,CIA-RDP82-00850R000300070011-9,JPRS ID: 9476  USSR REPORT ECONOMIC AFFAIRS,U,,31,REPORTS
2020,CIA-RDP82-00850R000300070012-8,JPRS ID: 9477  WORLDWIDE REPORT ENVIRONMENTAL QUALITY,U,,12,REPORTS
2021,CIA-RDP82-00850R000300070013-7,"JPRS ID: 9478  USSR REPORT CYBERNETICS, COMPUTERS AND AUTOMATION TECHNOLOGY",U,,97,REPORTS
2022,CIA-RDP82-00850R000300070014-6,JPRS ID: 9479  WEST EUROPE REPORT,U,,38,REPORTS
2023,CIA-RDP82-00850R000300070015-5,JPRS ID: 9480  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,43,REPORTS
2024,CIA-RDP82-00850R000300070016-4,"JPRS ID: 9481  EAST EUROPE REPORT POLITICAL, SOCIOLOGICAL AND MILITARY AFFAIRS",U,,18,REPORTS
2025,CIA-RDP82-00850R000300070017-3,JPRS ID: 9482  USSR REPORT ENERGY,U,,35,REPORTS
2026,CIA-RDP82-00850R000300070018-2,JPRS ID: 9483  NEAR EAST/NORTH AFRICA REPORT,U,,35,REPORTS
2027,CIA-RDP82-00850R000300070019-1,JPRS ID: 9484  USSR REPORT ENERGY ELECTRICAL POWER TRANSMISSION LINES AND NETWORKS BY D.G. ZHIMERIN,U,,71,REPORTS
2028,CIA-RDP82-00850R000300070020-9,JPRS ID: 9485  JAPAN REPORT,U,,57,REPORTS
2029,CIA-RDP82-00850R000300070021-8,JPRS ID: 9486  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,63,REPORTS
2030,CIA-RDP82-00850R000300070022-7,JPRS ID: 9487  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS ROUNDTABLE ON NATIONALITIES PROBLEMS A,U,,72,REPORTS
2031,CIA-RDP82-00850R000300070023-6,JPRS ID: 9488  JAPAN REPORT,U,,48,REPORTS
2032,CIA-RDP82-00850R000300070024-5,JPRS ID: 9489  USSR REPORT ELECTRONICS AND ELECTRICAL ENGINEERING,U,,105,REPORTS
2033,CIA-RDP82-00850R000300070025-4,JPRS ID: 9490  SUB-SAHARAN AFRICA REPORT,U,,64,REPORTS
2034,CIA-RDP82-00850R000300070026-3,"JPRS ID: 9491  WORLDWIDE REPORT TELECOMMUNICATIONS POLICY, RESEARCH AND DEVELOPMENT",U,,17,REPORTS
2035,CIA-RDP82-00850R000300070027-2,JPRS ID: 9492  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,46,REPORTS
2036,CIA-RDP82-00850R000300070028-1,"JPRS ID: 9493  CHINA REPORT POLITICAL, SOCIOLOGICAL AND MILITARY AFFAIRS",U,,35,REPORTS
2037,CIA-RDP82-00850R000300070029-0,JPRS ID: 9494  USSR REPORT EARTH SCIENCES,U,,149,REPORTS
2038,CIA-RDP82-00850R000300070030-8,JPRS ID: 9495  LATIN AMERICA REPORT,U,,62,REPORTS
2039,CIA-RDP82-00850R000300070031-7,JPRS ID: 9496  EAST EUROPE REPORT SCIENTIFIC AFFAIRS,U,,15,REPORTS
2040,CIA-RDP82-00850R000300070032-6,JPRS ID: 9497  JAPAN REPORT,U,,62,REPORTS
2041,CIA-RDP82-00850R000300070033-5,JPRS ID: 9498  WEST EUROPE REPORT,U,,60,REPORTS
2042,CIA-RDP82-00850R000300070034-4,JPRS ID: 9499  USSR REPORT METEORLOGY AND HYDROLOGY,U,,175,REPORTS
2043,CIA-RDP82-00850R000300070035-3,JPRS ID: 9500  JAPAN REPORT ENERGY: STATUS AND DEVELOPMENTS,U,,220,REPORTS
2044,CIA-RDP82-00850R000300070036-2,JPRS ID: 9501  USSR REPORT LIFE SCIENCES BIOMEDICAL AND BEHAVIORAL SCIENCES,U,,104,REPORTS
2045,CIA-RDP82-00850R000300070037-1,JPRS ID: 9502  NEAR EAST/NORTH AFRICA REPORT,U,,54,REPORTS
2046,CIA-RDP82-00850R000300070038-0,JPRS ID: 9503  WEST EUROPE REPORT,U,,38,REPORTS
2047,CIA-RDP82-00850R000300070039-9,JPRS ID: 9504  VIETNAM REPORT,U,,25,REPORTS
2048,CIA-RDP82-00850R000300070040-7,JPRS ID: 9505  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,75,REPORTS
2049,CIA-RDP82-00850R000300070041-6,JPRS ID: 9506  TRANSLATION TRANSPORT DEVELOPMENT PROBLEMS AND PROSPECTS BY IVAN GRIGOR'YEVICH P,U,,76,REPORTS
2050,CIA-RDP82-00850R000300070042-5,JPRS ID: 9507  JAPAN REPORT,U,,62,REPORTS
2051,CIA-RDP82-00850R000300070043-4,JPRS ID: 9508  WORLDWIDE REPORT NUCLEAR DEVELOPMENT AND PROLIFERATION,U,,21,REPORTS
2052,CIA-RDP82-00850R000300070044-3,JPRS ID: 9509  NEAR EAST/NORTH AFRICA REPORT,U,,67,REPORTS
2053,CIA-RDP82-00850R000300070045-2,"JPRS ID: 9510  USSR REPORT CYBERNETICS, COMPUTERS AND AUTOMATION TECHNOLOGY",U,,106,REPORTS
2054,CIA-RDP82-00850R000300070046-1,JPRS ID: 9511  USSR REPORT ENERGY,U,,37,REPORTS
2055,CIA-RDP82-00850R000300070047-0,JPRS ID: 9512  JAPAN REPORT,U,,37,REPORTS
2056,CIA-RDP82-00850R000300070048-9,JPRS ID: 9513  USSR REPORT PHYSICS AND MATHEMATICS,U,,75,REPORTS
2057,CIA-RDP82-00850R000300070049-8,JPRS ID: 9514  SUB-SAHARAN AFRICA REPORT,U,,102,REPORTS
2058,CIA-RDP82-00850R000300070050-6,"JPRS ID: 9515  EAST EUROPE REPORT POLITICAL, SOCIOLOGICAL AND MILITARY AFFAIRS",U,,17,REPORTS
2059,CIA-RDP82-00850R000300070051-5,JPRS ID: 9516  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,57,REPORTS
2060,CIA-RDP82-00850R000300070052-4,JPRS ID: 9517  WEST EUROPE REPORT,U,,46,REPORTS
2061,CIA-RDP82-00850R000300080001-9,JPRS ID: 9518  WEST EUROPE REPORT SCIENCE AND TECHNOLOGY,U,,35,REPORTS
2062,CIA-RDP82-00850R000300080003-7,JPRS ID: 9520  JAPAN REPORT,U,,39,REPORTS
2063,CIA-RDP82-00850R000300080005-5,JPRS ID: 9522  EAST EUROPE REPORT SCIENTIFIC AFFAIRS,U,,18,REPORTS
2064,CIA-RDP82-00850R000300080007-3,JPRS ID: 9524  USSR REPORT METEORLOGY AND HYDROLOGY,U,,166,REPORTS
2065,CIA-RDP82-00850R000300080009-1,JPRS ID: 9526  USSR REPORT SPACE,U,,65,REPORTS
2066,CIA-RDP82-00850R000300080011-8,JPRS ID: 9528  JAPAN REPORT,U,,42,REPORTS
2067,CIA-RDP82-00850R000300080013-6,JPRS ID: 9530  USSR REPORT ECONOMIC AFFAIRS,U,,36,REPORTS
2068,CIA-RDP82-00850R000300080015-4,JPRS ID: 9532  LATIN AMERICA REPORT,U,,50,REPORTS
2069,CIA-RDP82-00850R000300080017-2,JPRS ID: 9534  USSR REPORT LIFE SCIENCES BIOMEDICAL AND BEHAVIORAL SCIENCES PSYCHOPHYSIOLOGICAL SCRE,U,,173,REPORTS
2070,CIA-RDP82-00850R000300080019-0,"JPRS ID: 9536  USSR REPORT CYBERNETICS, COMPUTERS AND AUTOMATION TECHNOLOGY",U,,104,REPORTS
2071,CIA-RDP82-00850R000300080021-7,JPRS ID: 9538  USSR REPORT CONSTRUCTION AND EQUIPMENT,U,,26,REPORTS
2072,CIA-RDP82-00850R000300080023-5,"JPRS ID: 9540  USSR REPORT CYBERNETICS, COMPUTERS AND AUTOMATION TECHNOLOGY",U,,85,REPORTS
2073,CIA-RDP82-00850R000300080025-3,JPRS ID: 9542  USSR REPORT ELECTRONICS AND ELECTRICAL ENGINEERING,U,,116,REPORTS
2074,CIA-RDP82-00850R000300080027-1,"JPRS ID: 9544  EAST EUROPE REPORT POLITICAL, SOCIOLOGICAL AND MILITARY AFFAIRS",U,,18,REPORTS
2075,CIA-RDP82-00850R000300080029-9,"JPRS ID: 9546  USSR REPORT CYBERNETICS, COMPUTERS AND AUTOMATION TECHNOLOGY",U,,141,REPORTS
2076,CIA-RDP82-00850R000300080031-6,JPRS ID: 9548  NEAR EAST/NORTH AFRICA REPORT,U,,37,REPORTS
2077,CIA-RDP82-00850R000300080033-4,JPRS ID: 9550  WEST EUROPE REPORT,U,,36,REPORTS
2078,CIA-RDP82-00850R000300080035-2,JPRS ID: 9552  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,66,REPORTS
2079,CIA-RDP82-00850R000300080037-0,JPRS ID: 9554  JAPAN REPORT,U,,64,REPORTS
2080,CIA-RDP82-00850R000300080039-8,JPRS ID: 9556  EAST EUROPE REPORT ECONOMIC AND INDUSTRIAL AFFAIRS,U,,35,REPORTS
2081,CIA-RDP82-00850R000300080041-5,JPRS ID: 9558  EAST EUROPE REPORT SCIENTIFIC AFFAIRS,U,,18,REPORTS
2082,CIA-RDP82-00850R000300080043-3,JPRS ID: 9560  USSR REPORT LIFE SCIENCES BIOMEDICAL AND BEHAVIORAL SCIENCES,U,,114,REPORTS
2083,CIA-RDP82-00850R000300080045-1,JPRS ID: 9562  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,49,REPORTS
2084,CIA-RDP82-00850R000300080047-9,JPRS ID: 9564  WEST EUROPE REPORT,U,,50,REPORTS
2085,CIA-RDP82-00850R000300080049-7,"JPRS ID: 9566  WORLDWIDE REPORT TELECOMMUNICATIONS POLICY, RESEARCH AND DEVELOPMENT",U,,17,REPORTS
2086,CIA-RDP82-00850R000300080051-4,JPRS ID: 9568  JAPAN REPORT,U,,54,REPORTS
2087,CIA-RDP82-00850R000300080053-2,JPRS ID: 9570  USSR REPORT HUMAN RESOURCES,U,,39,REPORTS
2088,CIA-RDP82-00850R000300080054-1,JPRS ID: 9571  VIETNAM REPORT,U,,20,REPORTS
2089,CIA-RDP82-00850R000300080055-0,JPRS ID: 9572  NEAR EAST/NORTH AFRICA REPORT,U,,51,REPORTS
2090,CIA-RDP82-00850R000300080056-9,JPRS ID: 9573  WORLDWIDE REPORT NUCLEAR DEVELOPMENT AND PROLIFERATION,U,,18,REPORTS
2091,CIA-RDP82-00850R000300080057-8,JPRS ID: 9574  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,35,REPORTS
2092,CIA-RDP82-00850R000300080058-7,JPRS ID: 9575  WEST EUROPE REPORT,U,,74,REPORTS
2093,CIA-RDP82-00850R000300080059-6,"JPRS ID: 9576  EAST EUROPE REPORT POLITICAL, SOCIOLOGICAL AND MILITARY AFFAIRS",U,,22,REPORTS
2094,CIA-RDP82-00850R000300080060-4,JPRS ID: 9577  USSR REPORT LIFE SCIENCES EFFECTS OF NONIONIZING ELECTROMAGNETIC RADIATION,U,,65,REPORTS
2095,CIA-RDP82-00850R000300080061-3,JPRS ID: 9578  USSR REPORT ENERGY,U,,28,REPORTS
2096,CIA-RDP82-00850R000300090001-8,JPRS ID: 9579  WEST EUROPE REPORT,U,,63,REPORTS
2097,CIA-RDP82-00850R000300090003-6,JPRS ID: 9581  NEAR EAST/NORTH AFRICA REPORT,U,,34,REPORTS
2098,CIA-RDP82-00850R000300090005-4,JPRS ID: 9583  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,90,REPORTS
2099,CIA-RDP82-00850R000300090007-2,JPRS ID: 9585  USSR REPORT BIOMEDICAL AND BEHAVIORAL SCIENCES,U,,82,REPORTS
2100,CIA-RDP82-00850R000300090009-0,JPRS ID: 9587  WEST EUROPE REPORT,U,,86,REPORTS
2101,CIA-RDP82-00850R000300090011-7,JPRS ID: 9589  LATIN AMERICA REPORT,U,,40,REPORTS
2102,CIA-RDP82-00850R000300090013-5,JPRS ID: 9591  USSR REPORT BIOMEDICAL AND BEHAVIORAL SCIENCES,U,,98,REPORTS
2103,CIA-RDP82-00850R000300090015-3,JPRS ID: 9593  WEST EUROPE REPORT,U,,28,REPORTS
2104,CIA-RDP82-00850R000300090017-1,JPRS ID: 9595  JAPAN REPORT,U,,192,REPORTS
2105,CIA-RDP82-00850R000300090019-9,JPRS ID: 9597  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,24,REPORTS
2106,CIA-RDP82-00850R000300090021-6,JPRS ID: 9599  SOUTH AND EAST ASIA REPORT,U,,24,REPORTS
2107,CIA-RDP82-00850R000300090023-4,JPRS ID: 9601  SUB-SAHARAN AFRICA REPORT,U,,74,REPORTS
2108,CIA-RDP82-00850R000300090025-2,"JPRS ID: 9603  WORLDWIDE REPORT TELECOMMUNICATIONS POLICY, RESEARCH AND DEVELOPMENT",U,,22,REPORTS
2109,CIA-RDP82-00850R000300090027-0,JPRS ID: 9605  WORLDWIDE REPORT NUCLEAR DEVELOPMENT AND PROLIFERATION,U,,17,REPORTS
2110,CIA-RDP82-00850R000300090029-8,"JPRS ID: 9607  USSR REPORT CYBERNETICS, COMPUTERS AND AUTOMATION TECHNOLOGY",U,,27,REPORTS
2111,CIA-RDP82-00850R000300090031-5,JPRS ID: 9609  USSR REPORT TRANSPORTATION,U,,20,REPORTS
2112,CIA-RDP82-00850R000300090033-3,JPRS ID: 9611  USSR REPORT ECONOMIC AFFAIRS,U,,48,REPORTS
2113,CIA-RDP82-00850R000300090035-1,JPRS ID: 9613  SUB-SAHARAN AFRICA REPORT,U,,25,REPORTS
2114,CIA-RDP82-00850R000300090037-9,JPRS ID: 9615  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,63,REPORTS
2115,CIA-RDP82-00850R000300090039-7,JPRS ID: 9617  WEST EUROPE REPORT,U,,43,REPORTS
2116,CIA-RDP82-00850R000300090041-4,JPRS ID: 9619  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,61,REPORTS
2117,CIA-RDP82-00850R000300090042-3,JPRS ID: 9620  USSR REPORT ENGINEERING AND EQUIPMENT,U,,33,REPORTS
2118,CIA-RDP82-00850R000300090043-2,JPRS ID: 9621  USSR REPORT EARTH SCIENCES,U,,40,REPORTS
2119,CIA-RDP82-00850R000300090044-1,JPRS ID: 9622  NEAR EAST/NORTH AFRICA REPORT,U,,45,REPORTS
2120,CIA-RDP82-00850R000300090045-0,JPRS ID: 9623  WEST EUROPE REPORT,U,,75,REPORTS
2121,CIA-RDP82-00850R000300090046-9,JPRS ID: 9624  USSR REPORT EARTH SCIENCES,U,,50,REPORTS
2122,CIA-RDP82-00850R000300090047-8,"JPRS ID: 9625  WORLDWIDE REPORT TELECOMMUNICATIONS POLICY, RESEARCH AND DEVELOPMENT",U,,26,REPORTS
2123,CIA-RDP82-00850R000300090048-7,JPRS ID: 9626  WORLDWIDE REPORT LAW OF THE SEA,U,,13,REPORTS
2124,CIA-RDP82-00850R000300090049-6,JPRS ID: 9627  JAPAN REPORT,U,,107,REPORTS
2125,CIA-RDP82-00850R000300090050-4,JPRS ID: 9628  VIETNAM REPORT,U,,26,REPORTS
2126,CIA-RDP82-00850R000300090051-3,JPRS ID: 9629  SUB-SAHARAN AFRICA REPORT,U,,42,REPORTS
2127,CIA-RDP82-00850R000300090052-2,JPRS ID: 9630  LATIN AMERICA REPORT,U,,30,REPORTS
2128,CIA-RDP82-00850R000300090053-1,JPRS ID: 9631  USSR REPORT MILITARY AFFAIRS,U,,40,REPORTS
2129,CIA-RDP82-00850R000300090054-0,JPRS ID: 9632  JAPAN REPORT,U,,38,REPORTS
2130,CIA-RDP82-00850R000300090055-9,JPRS ID: 9633  WEST EUROPE REPORT,U,,34,REPORTS
2131,CIA-RDP82-00850R000300090056-8,"JPRS ID: 9634  EAST EUROPE REPORT POLITICAL, SOCIOLOGICAL AND MILITARY AFFAIRS",U,,18,REPORTS
2132,CIA-RDP82-00850R000300090057-7,JPRS ID: 9635  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,97,REPORTS
2133,CIA-RDP82-00850R000300090058-6,JPRS ID: 9636  SOUTH AND EAST ASIA REPORT,U,,6,REPORTS
2134,CIA-RDP82-00850R000300090059-5,JPRS ID: 9637  SUB-SAHARAN AFRICA REPORT,U,,43,REPORTS
2135,CIA-RDP82-00850R000300100001-6,JPRS ID: 9638  REFERENCE AID DIRECTORY OF JPRS NONSERIAL PUBLICATIONS JANUARY-DECEMBER 1980,U,,16,REPORTS
2136,CIA-RDP82-00850R000300100003-4,JPRS ID: 9640  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,37,REPORTS
2137,CIA-RDP82-00850R000300100005-2,JPRS ID: 9642  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,47,REPORTS
2138,CIA-RDP82-00850R000300100007-0,JPRS ID: 9644  NEAR EAST/NORTH AFRICA REPORT,U,,35,REPORTS
2139,CIA-RDP82-00850R000300100009-8,JPRS ID: 9646  JAPAN REPORT,U,,104,REPORTS
2140,CIA-RDP82-00850R000300100011-5,JPRS ID: 9648  USSR REPORT ELECTRONICS AND ELECTRICAL ENGINEERING,U,,62,REPORTS
2141,CIA-RDP82-00850R000300100013-3,JPRS ID: 9650  USSR REPORT METEORLOGY AND HYDROLOGY,U,,159,REPORTS
2142,CIA-RDP82-00850R000300100015-1,JPRS ID: 9652  JAPAN REPORT,U,,94,REPORTS
2143,CIA-RDP82-00850R000300100017-9,JPRS ID: 9654  WEST EUROPE REPORT,U,,69,REPORTS
2144,CIA-RDP82-00850R000300100019-7,JPRS ID: 9656  USSR REPORT PHYSICS AND MATHEMATICS,U,,142,REPORTS
2145,CIA-RDP82-00850R000300100021-4,JPRS ID: 9658  WORLDWIDE REPORT ENVIRONMENTAL QUALITY,U,,28,REPORTS
2146,CIA-RDP82-00850R000300100022-3,JPRS ID: 9659  LATIN AMERICA REPORT,U,,38,REPORTS
2147,CIA-RDP82-00850R000300100023-2,JPRS ID: 9660  TRANSLATION HANDKBOOK FOR DESIGNING BUILDING COMPONENTS FOR CIVIL DEFENSE SHELTERS BY,U,,250,REPORTS
2148,CIA-RDP82-00850R000300100025-0,JPRS ID: 9662  WORLDWIDE REPORT NUCLEAR DEVELOPMENT AND PROLIFERATION,U,,21,REPORTS
2149,CIA-RDP82-00850R000300100026-9,JPRS ID: 9663  JAPAN REPORT,U,,133,REPORTS
2150,CIA-RDP82-00850R000300100027-8,JPRS ID: 9664  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,29,REPORTS
2151,CIA-RDP82-00850R000300100028-7,JPRS ID: 9665  USSR REPORT TRANSPORTATION,U,,18,REPORTS
2152,CIA-RDP82-00850R000300100029-6,JPRS ID: 9666  LATIN AMERICA REPORT,U,,38,REPORTS
2153,CIA-RDP82-00850R000300100030-4,JPRS ID: 9667  TRANSLATION NONPROLIFERATION OF NUCLEAR WEAPONS AND U.S. POLICY BY V.F. DAVIDOV,U,,99,REPORTS
2154,CIA-RDP82-00850R000300100031-3,JPRS ID: 9668  JAPAN REPORT,U,,74,REPORTS
2155,CIA-RDP82-00850R000300100032-2,JPRS ID: 9669  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,91,REPORTS
2156,CIA-RDP82-00850R000300100033-1,"JPRS ID: 9670  USSR REPORT CYBERNETICS, COMPUTERS AND AUTOMATION TECHNOLOGY",U,,168,REPORTS
2157,CIA-RDP82-00850R000300100034-0,JPRS ID: 9671  SUB-SAHARAN AFRICA REPORT,U,,33,REPORTS
2158,CIA-RDP82-00850R000300100035-9,JPRS ID: 9672  JAPAN REPORT,U,,110,REPORTS
2159,CIA-RDP82-00850R000300100036-8,JPRS ID: 9673  WORLDWIDE REPORT NUCLEAR DEVELOPMENT AND PROLIFERATION,U,,49,REPORTS
2160,CIA-RDP82-00850R000300100037-7,JPRS ID: 9674  EAST EUROPE REPORT ECONOMIC AND INDUSTRIAL AFFAIRS,U,,26,REPORTS
2161,CIA-RDP82-00850R000300100038-6,"JPRS ID: 9675  USSR REPORT CYBERNETICS, COMPUTERS AND AUTOMATION TECHNOLOGY",U,,79,REPORTS
2162,CIA-RDP82-00850R000300100039-5,JPRS ID: 9676  USSR REPORT ECONOMIC AFFAIRS,U,,89,REPORTS
2163,CIA-RDP82-00850R000300100040-3,JPRS ID: 9677  VIETNAM REPORT,U,,20,REPORTS
2164,CIA-RDP82-00850R000300100041-2,JPRS ID: 9678  TRANSLATION HISTORY OF WORLD WAR II VOLUME 11 THE DEFEAT OF MILITARISTIC JAPAN THE EN,U,,75,REPORTS
2165,CIA-RDP82-00850R000300100042-1,JPRS ID: 9679  JAPAN REPORT,U,,77,REPORTS
2166,CIA-RDP82-00850R000300100043-0,JPRS ID: 9680  WEST EUROPE REPORT,U,,37,REPORTS
2167,CIA-RDP82-00850R000300100044-9,JPRS ID: 9681  USSR REPORT INTERNATIONAL ECONOMIC RELATIONS,U,,23,REPORTS
2168,CIA-RDP82-00850R000300100045-8,JPRS ID: 9682  USSR REPORT ELECTRONICS AND ELECTRICAL ENGINEERING,U,,131,REPORTS
2169,CIA-RDP82-00850R000300100046-7,JPRS ID: 9683  USSR REPORT HUMAN RESOURCES,U,,39,REPORTS
2170,CIA-RDP82-00850R000300100047-6,JPRS ID: 9684  WEST EUROPE REPORT SCIENCE AND TECHNOLOGY,U,,23,REPORTS
2171,CIA-RDP82-00850R000300100048-5,JPRS ID: 9685  WEST EUROPE REPORT,U,,56,REPORTS
2172,CIA-RDP82-00850R000300100049-4,"JPRS ID: 9686  EAST EUROPE REPORT POLITICAL, SOCIOLOGICAL AND MILITARY AFFAIRS",U,,15,REPORTS
2173,CIA-RDP82-00850R000300100050-2,JPRS ID: 9687  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,33,REPORTS
2174,CIA-RDP82-00850R000300100051-1,JPRS ID: 9688  CHINA REPORT ECONOMIC AFFAIRS,U,,10,REPORTS
2175,CIA-RDP82-00850R000300100052-0,JPRS ID: 9689  USSR REPORT SPACE,U,,82,REPORTS
2176,CIA-RDP82-00850R000300100053-9,JPRS ID: 9690  USSR REPORT AGRICULTURE,U,,22,REPORTS
2177,CIA-RDP82-00850R000300100054-8,JPRS ID: 9691  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,96,REPORTS
2178,CIA-RDP82-00850R000300100055-7,"JPRS ID: 9692  USSR REPORT CYBERNETICS, COMPUTERS AND AUTOMATION TECHNOLOGY",U,,141,REPORTS
2179,CIA-RDP82-00850R000300100056-6,JPRS ID: 9693  USSR REPORT METEORLOGY AND HYDROLOGY,U,,149,REPORTS
2180,CIA-RDP82-00850R000300100057-5,JPRS ID: 9694  JAPAN REPORT,U,,60,REPORTS
2181,CIA-RDP82-00850R000300100058-4,"JPRS ID: 9695  WORLDWIDE REPORT TELECOMMUNICATIONS POLICY, RESEARCH AND DEVELOPMENT",U,,30,REPORTS
2182,CIA-RDP82-00850R000300100059-3,JPRS ID: 9696  WEST EUROPE REPORT,U,,42,REPORTS
2183,CIA-RDP82-00850R000300100060-1,"JPRS ID: 9697  TRANSLATION TANKS AND TANK TROOPS ED. BY A. K. BABADZHANYAN, ET AL",U,,386,REPORTS
2184,CIA-RDP82-00850R000300100061-0,JPRS ID: 9698  USSR REPORT CONSTRUCTION AND EQUIPMENT,U,,19,REPORTS
2185,CIA-RDP82-00850R000300100062-9,JPRS ID: 9699  SUB-SAHARAN AFRICA REPORT,U,,60,REPORTS
2186,CIA-RDP82-00850R000300100063-8,JPRS ID: 9700  USSR REPORT POLITICAL AND SOCIOLOGICAL AFFAIRS,U,,45,REPORTS
2187,CIA-RDP82-00850R000300100064-7,JPRS ID: 9701  USSR REPORT ECONOMIC AFFAIRS,U,,25,REPORTS
2188,CIA-RDP82-00850R000300100065-6,JPRS ID: 9702  WORLDWIDE REPORT LAW OF THE SEA,U,,8,REPORTS
2189,CIA-RDP82-00850R000300100066-5,"JPRS ID: 9703  USSR REPORT CYBERNETICS, COMPUTERS AND AUTOMATION TECHNOLOGY",U,,249,REPORTS
2190,CIA-RDP82-00850R000300100067-4,"JPRS ID: 9704  TRANSLATION HANDBOOK ON THE ENGINEERING DESIGN OF SHIPYARDS, SHIPBUILDING SHOPS AND S",U,,386,REPORTS
2191,CIA-RDP82-00850R000400010001-5,JPRS ID: 9705  NEAR EAST/NORTH AFRICA REPORT,U,,29,REPORTS
2192,CIA-RDP82-00850R000400010002-4,JPRS ID: 9706  LATIN AMERICA REPORT,U,,24,REPORTS
2193,CIA-RDP82-00850R000400050002-0,JPRS ID: 9706  LATIN AMERICA REPORT,U,,30,REPORTS
2194,CIA-RDP82-00850R000400010003-3,JPRS ID: 9707  WORLDWIDE REPORT NARCOTICS AND DANGEROUS DRUGS,U,,95,REPORTS
2195,CIA-RDP82-00850R000400010004-2,JPRS ID: 9708  USSR REPORT ECONOMIC AFFAIRS,U,,30,REPORTS
2196,CIA-RDP82-00850R000400050004-8,JPRS ID: 9708  USSR REPORT ECONOMIC AFFAIRS,U,,32,REPORTS
2197,CIA-RDP82-00850R000400010005-1,JPRS ID: 9709  JAPAN REPORT,U,,186,REPORTS
2198,CIA-RDP82-00850R000400010006-0,JPRS ID: 9710  WEST EUROPE REPORT,U,,53,REPORTS
2199,CIA-RDP82-00850R000400050006-6,JPRS ID: 9710  WEST EUROPE REPORT,U,,46,REPORTS
2200,CIA-RDP82-00850R000400010007-9,JPRS ID: 9711  NEAR EAST/NORTH AFRICA REPORT,U,,29,REPORTS
2201,CIA-RDP82-00850R000400050008-4,JPRS ID: 9712  EAST EUROPE REPORT SCIENTIFIC AFFAIRS,U,,41,REPORTS
2202,CIA-RDP82-00850R000400010008-8,JPRS ID: 9712  EAST EUROPE REPORT SCIENTIFIC AFFAIRS,U,,14,REPORTS
2203,CIA-RDP82-00850R000400010009-7,JPRS ID: 9713  WORLDWIDE REPORT ENVIRONMENTAL QUALITY,U,,20,REPORTS
2204,CIA-RDP82-00850R000400050010-1,"JPRS ID: 9714  WORLDWIDE REPORT TELECOMMUNICATIONS POLICY, RESEARCH AND DEVELOPMENT",U,,13,REPORTS
